person	abstract	name
http://dbpedia.org/resource/Mike_Hesson	"""Michael James Hesson ONZM (born 30 October 1974) is the current head coach of the New Zealand cricket team and the former coach of Kenya and Otago teams, where he played in the reserve side, thus having no first-class caps. He has also coached the Argentine National cricket team. He was appointed as head coach on 20 July 2012, until the end of the World Cup, with a possible extension to tours of England and Sri Lanka in 2015. Prior to his appointment he served as KenyaÕs cricket coach, citing ""security concerns"" as the cause of his resignation. Hesson was criticised for his controversial recommendation that Ross Taylor should surrender captaincy in favour of Brendon McCullum, who is allegedly a close friend of Hesson, and was his teammate in the reserve Otago-A side. Criticism of Hesson and New Zealand Cricket was exacerbated by the revelation that Hesson had revealed his decision to Taylor four days before a test match against Sri Lanka. However, in the second test, Taylor's man of the match performance led New Zealand to a historic win over Sri Lanka. As such, Hesson extended an olive branch by allowing Taylor to retain the Test Captaincy, which Taylor consequently rejected and opted to take a break from cricket. in 2013-14, Hesson has mended the relationship with Taylor and has taken the Black Caps to series wins in England and South Africa away, and West Indies and India at home. He has also proven his talent for picking players who can translate domestic success into international success. In the 2015 Queen's Birthday Honours Hesson was appointed an Officer of the New Zealand Order of Merit for services to cricket."""	Michael James Hesson
http://dbpedia.org/resource/Mike_Hesson	"""Michael James Hesson ONZM (born 30 October 1974) is the current head coach of the New Zealand cricket team and the former coach of Kenya and Otago teams, where he played in the reserve side, thus having no first-class caps. He has also coached the Argentine National cricket team. He was appointed as head coach on 20 July 2012, until the end of the World Cup, with a possible extension to tours of England and Sri Lanka in 2015. Prior to his appointment he served as KenyaÕs cricket coach, citing ""security concerns"" as the cause of his resignation. Hesson was criticised for his controversial recommendation that Ross Taylor should surrender captaincy in favour of Brendon McCullum, who is allegedly a close friend of Hesson, and was his teammate in the reserve Otago-A side. Criticism of Hesson and New Zealand Cricket was exacerbated by the revelation that Hesson had revealed his decision to Taylor four days before a test match against Sri Lanka. However, in the second test, Taylor's man of the match performance led New Zealand to a historic win over Sri Lanka. As such, Hesson extended an olive branch by allowing Taylor to retain the Test Captaincy, which Taylor consequently rejected and opted to take a break from cricket. in 2013-14, Hesson has mended the relationship with Taylor and has taken the Black Caps to series wins in England and South Africa away, and West Indies and India at home. He has also proven his talent for picking players who can translate domestic success into international success. In the 2015 Queen's Birthday Honours Hesson was appointed an Officer of the New Zealand Order of Merit for services to cricket."""	Mike Hesson
http://dbpedia.org/resource/Mike_Hopkins_(sound_editor)	"""Michael Alexander ""Mike"" Hopkins (12 August 1959 Ð 30 December 2012) was a New Zealand sound editor. Hopkins and American Ethan Van der Ryn shared two Academy Awards for best sound editing on the films The Lord of the Rings: The Two Towers and King Kong. The pair were also nominated for their work on the 2007 film Transformers. Hopkins died on 30 December 2012 after the raft he was in capsized in a flash flood on the Waiohine River, near his hometown of Greytown."""	Mike Hopkins
http://dbpedia.org/resource/Mike_Joy_(freshwater_ecologist)	"""Mike Joy (born 12 September 1959) is a New Zealand freshwater ecologist and science communicator. He is a Senior Lecturer in Ecology and Environmental Science in Massey University's Ecology Group, at the Palmerston North campus. Dr Joy is publicly outspoken about the decline in freshwater quality and ecosystems, especially the impact of nutrient pollution from intensive dairying on New Zealand's ""100% Pure"", clean, green image. This has led to awards from scientific organisations, as well as criticism from the dairy industry and Prime Minister John Key."""	Dr Mike Joy
http://dbpedia.org/resource/Mike_Joy_(freshwater_ecologist)	"""Mike Joy (born 12 September 1959) is a New Zealand freshwater ecologist and science communicator. He is a Senior Lecturer in Ecology and Environmental Science in Massey University's Ecology Group, at the Palmerston North campus. Dr Joy is publicly outspoken about the decline in freshwater quality and ecosystems, especially the impact of nutrient pollution from intensive dairying on New Zealand's ""100% Pure"", clean, green image. This has led to awards from scientific organisations, as well as criticism from the dairy industry and Prime Minister John Key."""	Mike Joy
http://dbpedia.org/resource/Mike_Mayhew	"""Mike Mayhew (born 1980), is a Stuckist artist and painter based in New Zealand."""	Mike Mayhew
http://dbpedia.org/resource/Mike_Richards_(cyclist)	"""Michael (Mike) Richards (born 11 October 1958) is a track cyclist from New Zealand. At the 1976 Summer Olympics at Montreal he came 9th in the 4000m individual pursuit. He is a brother of cyclist Jamie Richards who also competed at the 1976 Olympics."""	Mike Richards
http://dbpedia.org/resource/Mike_Rudd	"""Michael David ""Mike"" Rudd (born 15 June 1945) is a New Zealand-born musician and composer who has been based in Australia since the late 1960s, and who was the leader of Australian progressive rock bands Spectrum and Ariel in the 1970s."""	Mike Rudd
http://dbpedia.org/resource/Mike_Sanderson	"""Mike Sanderson (born 29 May 1971) is a New Zealand sailor. Perhaps best known for being awarded the prestigious ISAF World Sailor of the Year Award for winning the 2005-06 Volvo Ocean Race as skipper of ABN Amro I. At 35 years old, he became the youngest skipper to ever win a Volvo Ocean Race in the 2005-2006 edition of the race. (Lionel PŽan had previously won the Whitbread Round the World Race in 1986, aged 29). From 2007 to 2010 he was Team Director of Team Origin, a potential British challenger for the 2013 America's Cup. He returned to skipper Team Sanya (the Irish-Chinese entry in the race) in the 2011-12 Volvo Ocean Race. The boat, formerly known as Telef—nica Blue in the 2008-09 Volvo Ocean Race, has been plagued with instrument and hull failures. As of 30 March 2012 the boat is currently being shipped to Miami to be repaired so it can rejoin the race in Leg 7."""	Mike Sanderson
http://dbpedia.org/resource/Mike_Shrimpton	"""Michael John Froud Shrimpton (23 June 1940 Ð 13 June 2015) was a New Zealand cricketer and coach. A middle-order batsman and leg-spinner, he played 10 Tests from 1963 to 1974, but was never able to establish himself in the side. He played for Central Districts in New Zealand domestic cricket from 1961Ð62 to 1979Ð80, except for 1974Ð75, when he played for Northern Districts."""	Michael John Froud Shrimpton
http://dbpedia.org/resource/Mike_Shrimpton	"""Michael John Froud Shrimpton (23 June 1940 Ð 13 June 2015) was a New Zealand cricketer and coach. A middle-order batsman and leg-spinner, he played 10 Tests from 1963 to 1974, but was never able to establish himself in the side. He played for Central Districts in New Zealand domestic cricket from 1961Ð62 to 1979Ð80, except for 1974Ð75, when he played for Northern Districts."""	Mike Shrimpton
http://dbpedia.org/resource/Mike_Simeonoff	"""Mike Simeonoff is a former football (soccer) player who represented New Zealand at international level. Simeonoff played four official full internationals for New Zealand, making his debut in a 0Ð2 loss to South Korea on 23 September 1976. He gained his final cap in a 0Ð1 loss to United Arab Emirates on 10 September 1981."""	Michael Simeonoff
http://dbpedia.org/resource/Mike_Simeonoff	"""Mike Simeonoff is a former football (soccer) player who represented New Zealand at international level. Simeonoff played four official full internationals for New Zealand, making his debut in a 0Ð2 loss to South Korea on 23 September 1976. He gained his final cap in a 0Ð1 loss to United Arab Emirates on 10 September 1981."""	Mike Simeonoff
http://dbpedia.org/resource/Mikey_Havoc	"""Mikey Havoc (born c.1970), also known colloquially as Havo (real name Michael Roberts) is a New Zealand media personality."""	Mikey Havoc
http://dbpedia.org/resource/Millie_Williamson	"""Millie Williamson (born 28 November 1999 in Christchurch) is a New Zealand artistic gymnast. She represented New Zealand at the 2014 Summer Youth Olympics where she placed 19th in the all-around in qualifications and was named first reserve. She did not make any event finals."""	Millie Williamson
http://dbpedia.org/resource/Milo_Cawthorne	"""Milo Cawthorne (born April 30, 1989) is a New Zealand actor best known for playing Ziggy Grover, Ranger Operator Series Green from the children's television series Power Rangers RPM."""	Milo Cawthorne
http://dbpedia.org/resource/Mitch_Evans	"""Mitchell Evans (born 24 June 1994), is a motor racing driver from New Zealand who won the 2012 GP3 Series. He has raced in the GP2 Series since 2013, placing placing 14th in 2013, 4th in 2014 and 5th in 2015. In 2016 he is in second position after 4 of the 11 rounds. He previously won the 2010 and 2011 Toyota Racing Series in New Zealand and was runner up in the 2010 Australian Drivers' Championship despite missing three races. When he won the New Zealand Grand Prix in February 2011, it is believed he became the youngest driver to win an international grand prix at 16 years old."""	Mitch Evans
http://dbpedia.org/resource/Mitch_Evans	"""Mitchell Evans (born 24 June 1994), is a motor racing driver from New Zealand who won the 2012 GP3 Series. He has raced in the GP2 Series since 2013, placing placing 14th in 2013, 4th in 2014 and 5th in 2015. In 2016 he is in second position after 4 of the 11 rounds. He previously won the 2010 and 2011 Toyota Racing Series in New Zealand and was runner up in the 2010 Australian Drivers' Championship despite missing three races. When he won the New Zealand Grand Prix in February 2011, it is believed he became the youngest driver to win an international grand prix at 16 years old."""	Mitchell William Evans
http://dbpedia.org/resource/Mitch_Jacobson_(rugby)	"""Mitch Jacobson (born 13 January 1996) is a New Zealand rugby union footballer who currently plays as a loose forward for Waikato in the ITM Cup. Jacobson was a New Zealand Schools representative in 2014 and a year later he was a member of the New Zealand side which won the 2015 IRB Junior World Championship in Italy."""	Mitch Jacobson
http://dbpedia.org/resource/Mitch_Jacobson_(rugby)	"""Mitch Jacobson (born 13 January 1996) is a New Zealand rugby union footballer who currently plays as a loose forward for Waikato in the ITM Cup. Jacobson was a New Zealand Schools representative in 2014 and a year later he was a member of the New Zealand side which won the 2015 IRB Junior World Championship in Italy."""	Mitchell Jacobson
http://dbpedia.org/resource/Mitch_Shirra	"""Mitchell Owen (Mitch) Shirra (born 27 September 1958 in Auckland, New Zealand) is a former motorcycle speedway rider who rode with the Coventry Bees, Reading Racers, Swindon Robins and Ipswich Witches in the British League."""	Mitch Shirra
http://dbpedia.org/resource/Mitchell_McClenaghan	"""Mitchell John McClenaghan (born 11 June 1986) is a New Zealand cricketer who plays for the Auckland Aces in New Zealand, Middlesex in England and IPL team Mumbai Indians. McClenaghan is a left-arm medium-fast bowler. He is the fastest bowler to take 50 wickets for New Zealand in One Day Internationals. In 2009, in a non-first-class match, McClenaghan took 5/36 against the England Lions for New Zealand Emerging Players."""	Mitchell John McClenaghan
http://dbpedia.org/resource/Mitchell_McClenaghan	"""Mitchell John McClenaghan (born 11 June 1986) is a New Zealand cricketer who plays for the Auckland Aces in New Zealand, Middlesex in England and IPL team Mumbai Indians. McClenaghan is a left-arm medium-fast bowler. He is the fastest bowler to take 50 wickets for New Zealand in One Day Internationals. In 2009, in a non-first-class match, McClenaghan took 5/36 against the England Lions for New Zealand Emerging Players."""	Mitchell McClenaghan
http://dbpedia.org/resource/Moetara_Motu_Tongaporutu	"""Moetara Motu Tongaporutu  (died 23 December 1838) was a M_ori tribal leader, agriculturalist and trader of the Ng_puhi iwi in the Hokianga, New Zealand."""	Moetara Motu Tongaporutu
http://dbpedia.org/resource/Monique_Murphy	"""Monique Murphy (born 9 April 1994) is an Australian Paralympic swimmer. She represented Australia at the 2016 Rio Paralympics where she won a silver medal."""	Monique Murphy
http://dbpedia.org/resource/Monique_Robins	"""Monique Rachelle Robins (born 25 September 1983) is a New Zealand former swimmer, who specialised in sprint freestyle and backstroke events. She represented New Zealand, as the youngest swimmer of the team (aged 16), at the 2000 Summer Olympics, and also formerly played for Takapuna Swim Club under her personal coach and mentor Brett Naylor. Robins competed only in two swimming events at the 2000 Summer Olympics in Sydney. She achieved FINA B-standards of 56.72 (100 m freestyle) and 1:03.72 (100 m backstroke) from the NZ Olympic Trials in Auckland. On the second day of the Games, Robins placed twenty-sixth in the 100 m backstroke. Swimming in heat three, she held off Ukraine's Nadiya Beshevli to pick up a third seed by 14-hundredths of a second in 1:04.52. Three days later, in the 100 m freestyle, Robins challenged seven other swimmers in heat four, including Finland's 15-year-old Hanna-Maria SeppŠlŠ and Egypt's three-time Olympian Rania Elwani. She faded down the stretch on the final to take a sixth seed and thirty-third overall in 57.85, just 1.13 seconds below her entry standard and 1.5 behind leader Elwani."""	Monique Rachelle Robins
http://dbpedia.org/resource/Monique_Robins	"""Monique Rachelle Robins (born 25 September 1983) is a New Zealand former swimmer, who specialised in sprint freestyle and backstroke events. She represented New Zealand, as the youngest swimmer of the team (aged 16), at the 2000 Summer Olympics, and also formerly played for Takapuna Swim Club under her personal coach and mentor Brett Naylor. Robins competed only in two swimming events at the 2000 Summer Olympics in Sydney. She achieved FINA B-standards of 56.72 (100 m freestyle) and 1:03.72 (100 m backstroke) from the NZ Olympic Trials in Auckland. On the second day of the Games, Robins placed twenty-sixth in the 100 m backstroke. Swimming in heat three, she held off Ukraine's Nadiya Beshevli to pick up a third seed by 14-hundredths of a second in 1:04.52. Three days later, in the 100 m freestyle, Robins challenged seven other swimmers in heat four, including Finland's 15-year-old Hanna-Maria SeppŠlŠ and Egypt's three-time Olympian Rania Elwani. She faded down the stretch on the final to take a sixth seed and thirty-third overall in 57.85, just 1.13 seconds below her entry standard and 1.5 behind leader Elwani."""	Monique Robins
http://dbpedia.org/resource/Monique_van_de_Elzen	"""Monique Annette van de Elzen (born 17 July 1967) is a former association football player who represented New Zealand at international level. Van de Elzen scored a hat-trick on her Football Ferns debut in a 3Ð0 win over a Hawaii X1 12 December 1987 and ended her international career with 20 caps and 11 goals to her credit. Van de Elzen represented New Zealand at the Women's World Cup finals in China in 1991 playing all 3 group games; a 0Ð3 loss to Denmark, a 0Ð4 loss to Norway and a 1Ð4 loss to China."""	Monique Annette van de Elzen
http://dbpedia.org/resource/Monique_van_de_Elzen	"""Monique Annette van de Elzen (born 17 July 1967) is a former association football player who represented New Zealand at international level. Van de Elzen scored a hat-trick on her Football Ferns debut in a 3Ð0 win over a Hawaii X1 12 December 1987 and ended her international career with 20 caps and 11 goals to her credit. Van de Elzen represented New Zealand at the Women's World Cup finals in China in 1991 playing all 3 group games; a 0Ð3 loss to Denmark, a 0Ð4 loss to Norway and a 1Ð4 loss to China."""	Monique van de Elzen
http://dbpedia.org/resource/Morgana_O'Reilly	"""Morgana O'Reilly (born 19 August 1985) is a New Zealand film, television and theatre actress. She has appeared in several theatre productions and created the one-woman play The Height of the Eiffel Tower. O'Reilly played Lynn Matthews in the biographical television film Billy and guested in Nothing Trivial. She has also appeared in the comedy series' Sunny Skies and This is Littleton. O'Reilly joined the cast of Neighbours as Naomi Canning in December 2013, and starred as Kylie Bucknell in the horror-comedy Housebound."""	Morgana O'Reilly
http://dbpedia.org/resource/Moses_Dyer	"""Moses John Dyer (born in Auckland, New Zealand) is a New Zealand association footballer who plays for Onehunga Sports, and New Zealand at international level."""	Moses Dyer
http://dbpedia.org/resource/Moses_Dyer	"""Moses John Dyer (born in Auckland, New Zealand) is a New Zealand association footballer who plays for Onehunga Sports, and New Zealand at international level."""	Moses John Dyer
http://dbpedia.org/resource/Murder_of_Mallory_Manning	"""Ngatai Lynette Manning (also known as Mallory Manning) was murdered in Christchurch, New Zealand on 18 December 2008. Manning was picked up from her inner city, Manchester Street corner that she worked on as a prostitute, was taken to a property in Avonside and brutally killed by stabbing, strangling and assault with a metal pole. Her body was then dumped in the nearby Avon River and found the next morning by a kayaker. In March 2012, Mauha Huatahi Fawcett, a 24-year-old, unemployed man was arrested and charged with the murder and abduction of Manning. Previously, the case's severity and longevity had led police to fear of a repeat killer, and a reward on information was issued. Following the arrest police acknowledged there were more people involved than the man in custody and the investigation would be ongoing."""	Ngatai Lynette Manning
http://dbpedia.org/resource/Murder_of_Sian_Kingi	"""Sian Kingi (16 December 1974 Ð 27 November 1987) was a 12-year-old New Zealand girl of M_ori descent who was abducted, raped and killed in Noosa, Queensland, in 1987. Barrie Watts and Valmae Beck, a married couple, were convicted in 1988 of the much-publicised crime and were each sentenced to life imprisonment."""	Sian Kingi
http://dbpedia.org/resource/Murder_of_Teresa_Cormack	"""Teresa Maida Cormack (18 June 1981 Ð 19 June 1987) was a six-year-old New Zealand murder victim from Napier, New Zealand. After fifteen years, advances in genetic analysis led to conviction of Jules Mikus (born September 28, 1958) for the crime. He had been identified as a potential suspect early in the investigation, but had offered an alibi that was accepted at the time."""	Teresa Maida Cormack
http://dbpedia.org/resource/Muriel_Bell	"""Muriel Emma Bell CBE (4 January 1898Ð2 May 1974) was a New Zealand nutritionist and medical researcher."""	Muriel Bell
http://dbpedia.org/resource/Muriel_Bell	"""Muriel Emma Bell CBE (4 January 1898Ð2 May 1974) was a New Zealand nutritionist and medical researcher."""	Muriel Emma Bell
http://dbpedia.org/resource/Muriel_Moody	"""Muriel Carrick Moody (18 March 1907 Ð 24 December 1991) was a New Zealand commercial artist, welfare worker, sculptor and potter."""	Muriel Carrick Moody
http://dbpedia.org/resource/Muriel_Moody	"""Muriel Carrick Moody (18 March 1907 Ð 24 December 1991) was a New Zealand commercial artist, welfare worker, sculptor and potter."""	Muriel Moody
http://dbpedia.org/resource/Murray_Chandler	"""Murray Graham Chandler (born 4 April 1960, Wellington, New Zealand) is a chess grandmaster who has played internationally for New Zealand and for England, after he gained English citizenship in the early 1980s. Chandler is also known as a chess writer and occasional organiser of chess tournaments."""	Murray Chandler
http://dbpedia.org/resource/Murray_Kay	"""George Murray Kay (23 November 1905 Ð 12 October 1991) was an association football player who represented New Zealand at international level. Kay made his full All Whites debut in a 2-4 loss to Australia on 5 June 1933 and ended his international playing career with four A-international caps and one goal to his credit, his final cap an appearance in a 1-4 loss to Australia on 18 July 1936."""	George Murray Kay
http://dbpedia.org/resource/Murray_Kay	"""George Murray Kay (23 November 1905 Ð 12 October 1991) was an association football player who represented New Zealand at international level. Kay made his full All Whites debut in a 2-4 loss to Australia on 5 June 1933 and ended his international playing career with four A-international caps and one goal to his credit, his final cap an appearance in a 1-4 loss to Australia on 18 July 1936."""	Murray Kay
http://dbpedia.org/resource/Murray_Loudon	"""Murray Clarke Loudon MBE (born 29 October 1931) is a former New Zealand field hockey player. He represented New Zealand in field hockey between 1954 and 1956, including at the 1956 Olympic Games in Melbourne. Loudon studied at the University of Otago, graduating with a Bachelor of Dental Surgery with commendation in 1954. In the 1991 New Year Honours he was appointed a Member of the Order of the British Empire for services to the dental profession and the community."""	Murray Clarke Loudon
http://dbpedia.org/resource/Murray_Loudon	"""Murray Clarke Loudon MBE (born 29 October 1931) is a former New Zealand field hockey player. He represented New Zealand in field hockey between 1954 and 1956, including at the 1956 Olympic Games in Melbourne. Loudon studied at the University of Otago, graduating with a Bachelor of Dental Surgery with commendation in 1954. In the 1991 New Year Honours he was appointed a Member of the Order of the British Empire for services to the dental profession and the community."""	Murray Loudon
http://dbpedia.org/resource/Murray_Watkinson	"""Murray Paul Watkinson (11 June 1939 Ð 19 January 2004) was a New Zealand rower. He competed at the 1964 and 1972 Summer Olympics in the single sculls and finished in fifth and tenth place, respectively. He won a European bronze medal in this even in 1972. Watkinson started training in 1953, at the West End Rowing Club. He won his first major title, a silver medal in the double sculls, at the 1962 British Empire and Commonwealth Games, partnering with his brother Peter. He died in 2004, survived by wife Joy, sons Paul and Michael, and three grandchildren."""	Murray Watkinson
http://dbpedia.org/resource/Murray_Watts_(rugby_player)	"""Murray Gordon Watts (born 31 March 1955) is a former New Zealand rugby union player. A wing three-quarter, Watts represented Manawatu and Taranaki at a provincial level, playing over 150 games for those two provinces. He was a member of the New Zealand national side, the All Blacks, between 1979 and 1980, appearing in 13 matches including five internationals. In all he scored seven tries for the All Blacks."""	Murray Watts
http://dbpedia.org/resource/Murray_Webb	"""Murray George Webb (born 22 June 1947 in Invercargill) is a prominent New Zealand caricature artist and a former New Zealand Test cricketer."""	Murray Webb
http://dbpedia.org/resource/Myra_Moller	"""Myra Timena Moller (born 1984) is an elite cyclist born in New Zealand. She competes in both mountain biking and road cycling events. Myra is the niece of Olympic marathon bronze medallist, Lorraine Moller, and the daughter of Teniinii and Gary Moller. Myra discovered Mountain Biking at 13. She entered the World Cup Open (Pro Elite grade) aged 17. She represented New Zealand in the Elite Women's Duathlon World Championships in 2005. In 2006, she competed at the Commonwealth Games, held in Melbourne, Australia. She was the first cyclist to represent the Cook Islands at the Commonwealth Games. In 2008,2009, she competed in the Australian Open Road Championships Road Race."""	Myra Moller
http://dbpedia.org/resource/Myra_Moller	"""Myra Timena Moller (born 1984) is an elite cyclist born in New Zealand. She competes in both mountain biking and road cycling events. Myra is the niece of Olympic marathon bronze medallist, Lorraine Moller, and the daughter of Teniinii and Gary Moller. Myra discovered Mountain Biking at 13. She entered the World Cup Open (Pro Elite grade) aged 17. She represented New Zealand in the Elite Women's Duathlon World Championships in 2005. In 2006, she competed at the Commonwealth Games, held in Melbourne, Australia. She was the first cyclist to represent the Cook Islands at the Commonwealth Games. In 2008,2009, she competed in the Australian Open Road Championships Road Race."""	Myra Timena Moller
http://dbpedia.org/resource/Myron_Simpson	"""Myron Simpson (born 30 July 1990 in Auckland) is a semi-professional New Zealand road and track cyclist. Following a successful track cycling career which includes a silver medal in the Omnium at the UCI Junior Track World Championships in Mexico (2007) and a fourth placing in the 1000m time trial at the 2010 Commonwealth Games in Delhi, India, Simpson's focus has switched somewhat to road cycling. In November, 2012 he was signed by Luxembourg-based UCI Continental cycling team DifferdangeÐLosch for the 2013 European summer but was forced to return home early after injuring his shoulder. Simpson competed with the Australian-based Team Budget Forklifts squad on the road in 2014; he will keep his place in the team for the 2015 season. Simpson was also recently recalled the New Zealand track cycling team, claiming a silver medal at the UCI London World Cup in December, 2014."""	Myron Simpson
http://dbpedia.org/resource/Nadene_Elrick	"""Nadene Elrick is a former association football player who represented New Zealand at international level. Elrick made her Football Ferns debut in their first ever international as they beat Hong Kong 2-0 on 25 August 1975 at the inaugural AFC Women's Asian Cup. She finished her international career with 4 caps to her credit."""	Nadene Elrick
http://dbpedia.org/resource/Nadia_Lim	"""Nadia Lim is a New Zealand born celebrity chef, entrepreneur, food writer and television personality. Lim is known as the self-proclaimed ""Nude Cook"" as an advocate of natural, unprocessed foods, and for creating healthy, nutritious recipes by putting a health focus behind real food, which is influenced by her background as a clinical dietitian."""	Nadia Lim
http://dbpedia.org/resource/Nanaia_Mahuta	"""Nanaia Cybelle Mahuta (born 21 August 1970) is a New Zealand politician who was a cabinet minister in the Fifth Labour Government of New Zealand. She was Minister of Customs, Minister of Local Government, Minister of Youth Development, Associate Minister for the Environment and Associate Minister of Tourism. She has strong links to the M_ori King Movement, being the daughter of Sir Robert Mahuta, who was the adopted son of King Korok_ and the elder brother of M_ori Queen Te Atairangikaahu. She has an MA (Hons) in social anthropology. In 2016 she acquired a M_ori facial tattoo and became the first female MP to wear one in the New Zealand parliament."""	Nanaia Mahuta
http://dbpedia.org/resource/Nancy_Borlase	"""Nancy Wilmot Borlase AM (24 March 1914 Ð 11 September 2006) was a New Zealand-born Australian artist, well known for her landscape-based abstract paintings and portraits, and as an art critic and commentator. Her work is displayed in the National Gallery of Australia and other major galleries."""	Nancy Borlase
http://dbpedia.org/resource/Nancy_Borlase	"""Nancy Wilmot Borlase AM (24 March 1914 Ð 11 September 2006) was a New Zealand-born Australian artist, well known for her landscape-based abstract paintings and portraits, and as an art critic and commentator. Her work is displayed in the National Gallery of Australia and other major galleries."""	Nancy Borlase (AM)
http://dbpedia.org/resource/Nash_Chase	"""Nash Chase is a former pop singer from New Zealand who recorded for the Ode and HMV labels. He released a string of singles in the early 1970s. He is remembered for ""What Greater Love"", ""Today I Killed a Man I Didn't Know"" and ""Anderson And Wise""."""	Nash Chase
http://dbpedia.org/resource/Natalee_Scripps	"""Natalee Scripps (born 9 December 1978) is a female New Zealand cricketer who played one Test and seven One Day Internationals for New Zealand national women's cricket team between 2003 and 2005. Scripps made her senior debut for Auckland Hearts in the 1999Ð2000 season against Otago Sparks, and has played for the Auckland side ever since. She is the leading wicket-taker in New Zealand women's domestic cricket, with more than 150 one-day wickets."""	Natalee Scripps
http://dbpedia.org/resource/Nathan_Dahlberg	"""Nathan Dahlberg (born 22 February 1964) is a former New Zealand racing cyclist. He rode in the Tour de France in 1988 and 1989 and was 39th in the 1990 Giro d'Italia."""	Nathan Dahlberg
http://dbpedia.org/resource/Nathan_Guy	"""Allen Nathan Guy (born 1970) is a New Zealand politician, and currently serves as a member of Parliament representing the National Party."""	Nathan Guy
http://dbpedia.org/resource/Nathan_Knox	"""Nathan Knox (born 13 July 1981 in Christchurch) is a New Zealand soccer player who is currently with Otago United of Dunedin in the ASB Premiership."""	Nathan Knox
http://dbpedia.org/resource/Nehe_Milner-Skudder	"""Nehe Rihara Milner-Skudder (born 15 December 1990) is a New Zealand rugby union player who currently plays as a utility back for the Hurricanes in Super Rugby and Manawatu in the Mitre 10 Cup. He was selected for the All Blacks in 2015, and was a key member of 2015 Rugby World Cup winning team. He scored New Zealand's first try in the 2015 RWC final, going over in the far right corner just before half time, and was awarded the World Rugby Breakthrough Player of the Year in 2015."""	Nehe Milner-Skudder
http://dbpedia.org/resource/Neil_Finn	"""Neil Mullane Finn OBE (born 27 May 1958) is a New Zealand singer/songwriter and musician. Along with his brother Tim Finn, he was the co-frontman for Split Enz, a project that he joined after it was initially founded by Tim Finn and others, and is now frontman for Crowded House. He has also recorded several successful solo albums and assembled diverse musicians for the 7 Worlds Collide project; contributor Ed O'Brien, also guitarist for Radiohead, has hailed Finn as popular music's ""most prolific writer of great songs"". Finn rose to prominence in the late 1970s with Split Enz and wrote the successful songs ""One Step Ahead"", ""History Never Repeats"", ""I Got You"" and ""Message to My Girl"", among others. Finn rose from prominence to international fame after Split Enz broke up in 1984. While his brother Tim Finn left for England, Neil was the founder of Crowded House with Split Enz's final drummer Paul Hester in 1985. The group achieved international success in 1987 when they released the single ""Don't Dream It's Over"", written by Neil Finn. He ended Crowded House in 1996 to embark upon what was to become a moderately successful solo career, and has released two albums with his brother Tim under the title the Finn Brothers. In 2006, following the death of Hester, Finn reformed Crowded House (adding Beck's former drummer Matt Sherrod) and released their first studio album in over 13 years, Time on Earth, and the band began a world tour. In 2010, Finn commenced another world tour with Crowded House in support of their 2010 release, Intriguer. In February 2014 Finn released his third solo album ""Dizzy Heights."""""	(OBE)
http://dbpedia.org/resource/Neil_Finn	"""Neil Mullane Finn OBE (born 27 May 1958) is a New Zealand singer/songwriter and musician. Along with his brother Tim Finn, he was the co-frontman for Split Enz, a project that he joined after it was initially founded by Tim Finn and others, and is now frontman for Crowded House. He has also recorded several successful solo albums and assembled diverse musicians for the 7 Worlds Collide project; contributor Ed O'Brien, also guitarist for Radiohead, has hailed Finn as popular music's ""most prolific writer of great songs"". Finn rose to prominence in the late 1970s with Split Enz and wrote the successful songs ""One Step Ahead"", ""History Never Repeats"", ""I Got You"" and ""Message to My Girl"", among others. Finn rose from prominence to international fame after Split Enz broke up in 1984. While his brother Tim Finn left for England, Neil was the founder of Crowded House with Split Enz's final drummer Paul Hester in 1985. The group achieved international success in 1987 when they released the single ""Don't Dream It's Over"", written by Neil Finn. He ended Crowded House in 1996 to embark upon what was to become a moderately successful solo career, and has released two albums with his brother Tim under the title the Finn Brothers. In 2006, following the death of Hester, Finn reformed Crowded House (adding Beck's former drummer Matt Sherrod) and released their first studio album in over 13 years, Time on Earth, and the band began a world tour. In 2010, Finn commenced another world tour with Crowded House in support of their 2010 release, Intriguer. In February 2014 Finn released his third solo album ""Dizzy Heights."""""	Neil Finn
http://dbpedia.org/resource/Neil_Haines	"""Neil Haines is a former association football player who represented New Zealand at international level. Haines made a solitary official international appearance for New Zealand as a substitute in a 2-0 win over Singapore on 1 October 1978."""	Neil Haines
http://dbpedia.org/resource/Neil_Haines	"""Neil Haines is a former association football player who represented New Zealand at international level. Haines made a solitary official international appearance for New Zealand as a substitute in a 2-0 win over Singapore on 1 October 1978."""	Neil W Haines
http://dbpedia.org/resource/Neil_Harlock	"""Neil Harlock (born 29 May 1975) is an association football player who represented New Zealand at international level."""	Neil Harlock
http://dbpedia.org/resource/Neil_McArthur	"""Neil McArthur is a former association football player who represented New Zealand at international level. McArthur made his full All Whites debut in a 3-1 win over Australia on 22 July 1922 and played just one further official international, also against Australia, losing 1-2 on 7 June 1923."""	Neil McArthur
http://dbpedia.org/resource/Neil_Ritchie_(cyclist)	"""Neil Ritchie (born 21 October 1933) is a former New Zealand cyclist. He competed in the team pursuit event at the 1956 Summer Olympics."""	Neil Ritchie
